"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-10",,"74","60"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-11",,"71","58"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-12",,"69","57"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-13",,"69","56"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-14",,"68","55"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-15",,"64","56"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-16",,"59","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-17",,"60","48"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-18",,"66","49"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-19",,"59","54"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-20",,"60","54"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-21",,"60","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-22",,"61","49"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-23",,"60","49"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-24",,"58","47"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-25",,"58","48"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-26",,"56","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-27",,"57","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-28",,"60","49"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-29",,"59","47"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-11-30",,"55","49"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-01",,"58","46"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-02",,"62","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-03",,"63","48"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-04",,"61","48"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-05",,"55","49"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-06",,"54","44"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-07",,"50","45"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-08",,"59","44"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-09",,"64","56"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-10",,"61","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-11",,"54","48"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-12",,"55","48"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-13",,"57","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-14",,"61","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-15",,"59","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-16",,"53","45"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-17",,"51","41"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-18",,"52","40"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-19",,"53","41"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-20",,"56","45"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-21",,"63","48"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-22",,"63","46"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-23",,"55","46"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-24",,"52","43"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-25",,"53","41"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-26",,"53","42"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-27",,"56","43"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-28",,"59","43"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-29",,"60","47"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-30",,"60","46"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2016-12-31",,"52","45"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-01",,"52","45"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-02",,"51","43"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-03",,"58","47"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-04",,"58","46"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-05",,"50","42"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-06",,"50","39"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-07",,"60","44"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-08",,"63","55"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-09",,"59","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-10",,"59","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-11",,"55","47"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-12",,"51","44"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-13",,"57","42"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-14",,"59","44"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-15",,"53","43"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-16",,"54","43"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-17",,"52","43"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-18",,"53","47"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-19",,"57","49"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-20",,"55","45"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-21",,"55","48"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-22",,"57","46"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-23",,"53","45"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-24",,"53","44"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-25",,"55","43"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-26",,"55","46"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-27",,"59","47"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-28",,"61","46"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-29",,"62","46"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-30",,"61","47"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-01-31",,"59","47"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-01",,"56","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-02",,"62","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-03",,"60","54"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-04",,"59","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-05",,"61","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-06",,"58","54"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-07",,"61","55"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-08",,"63","56"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-09",,"62","57"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-10",,"60","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-11",,"60","47"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-12",,"64","47"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-13",,"63","49"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-14",,"67","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-15",,"65","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-16",,"63","55"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-17",,"58","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-18",,"55","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-19",,"56","48"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-20",,"59","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-21",,"60","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-22",,"54","45"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-23",,"52","43"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-24",,"54","41"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-25",,"56","44"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-26",,"56","43"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-27",,"55","43"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-02-28",,"57","44"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-01",,"62","44"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-02",,"65","46"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-03",,"62","48"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-04",,"60","49"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-05",,"51","43"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-06",,"55","42"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-07",,"58","45"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-08",,"63","48"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-09",,"68","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-10",,"70","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-11",,"65","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-12",,"73","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-13",,"76","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-14",,"76","55"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-15",,"59","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-16",,"63","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-17",,"76","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-18",,"64","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-19",,"64","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-20",,"61","54"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-21",,"64","55"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-22",,"59","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-23",,"59","49"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-24",,"58","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-25",,"60","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-26",,"61","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-27",,"59","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-28",,"67","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-29",,"66","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-30",,"61","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-03-31",,"71","54"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-01",,"75","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-02",,"72","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-03",,"66","49"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-04",,"66","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-05",,"73","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-06",,"63","48"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-07",,"63","48"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-08",,"54","46"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-09",,"59","45"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-10",,"63","48"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-11",,"64","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-12",,"66","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-13",,"57","49"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-14",,"59","47"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-15",,"66","49"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-16",,"58","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-17",,"62","54"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-18",,"63","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-19",,"66","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-20",,"63","54"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-21",,"72","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-22",,"62","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-23",,"60","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-24",,"60","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-25",,"61","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-26",,"60","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-27",,"64","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-28",,"67","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-29",,"75","55"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-04-30",,"72","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-01",,"81","55"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-02",,"83","57"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-03",,"82","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-04",,"59","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-05",,"60","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-06",,"61","49"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-07",,"65","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-08",,"65","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-09",,"67","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-10",,"60","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-11",,"63","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-12",,"60","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-13",,"60","49"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-14",,"61","48"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-15",,"61","49"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-16",,"59","49"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-17",,"64","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-18",,"71","50"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-19",,"75","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-20",,"77","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-21",,"69","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-22",,"63","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-23",,"62","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-24",,"61","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-25",,"62","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-26",,"62","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-27",,"62","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-28",,"61","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-29",,"58","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-30",,"58","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-05-31",,"64","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-01",,"65","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-02",,"68","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-03",,"63","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-04",,"63","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-05",,"69","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-06",,"61","51"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-07",,"62","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-08",,"62","57"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-09",,"63","54"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-10",,"64","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-11",,"60","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-12",,"65","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-13",,"66","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-14",,"72","52"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-15",,"70","53"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-16",,"72","58"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-17",,"77","58"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-18",,"88","61"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-19",,"77","57"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2017-06-20",,"71","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-06-21","78","88","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-06-22","80","92","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-06-23","77","84","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-06-24","76","85","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-06-25","73","81","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-06-26","73","80","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-06-27","73","81","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-06-28","72","76","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-06-29","78","89","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-06-30","78","85","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-01","74","80","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-02","74","81","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-03","75","81","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-04","74","82","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-05","78","90","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-06","82","88","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-07","79","88","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-08","78","87","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-09","69","72","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-10","73","84","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-11","74","82","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-12","73","80","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-13","75","82","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-14","78","85","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-15","83","92","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-16","82","88","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-17","79","87","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-18","80","91","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-19","80","86","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-20","76","81","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-21","77","85","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-22","80","90","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-23","87","98","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-24","83","90","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-25","78","87","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-26","82","93","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-27","82","88","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-28","80","88","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-29","77","86","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-30","77","85","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-07-31","77","80","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-01","74","78","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-02","74","79","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-03","72","79","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-04","72","80","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-05","74","81","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-06","77","84","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-07","80","89","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-08","80","84","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-09","78","86","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-10","79","84","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-11","82","92","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-12","83","90","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-13","85","91","80"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-14","87","95","82"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-15","84","88","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-16","82","87","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-17","82","87","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-18","79","85","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-19","80","87","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-20","79","87","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-21","80","84","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-22","76","81","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-23","71","79","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-24","75","85","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-25","76","81","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-26","81","92","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-27","81","87","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-28","78","83","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-29","81","94","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-30","77","82","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-31","77","85","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-01","76","79","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-02","73","80","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-03","74","77","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-04","72","80","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-05","72","84","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-06","76","78","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-07","76","86","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-08","77","82","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-09","83","91","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-10","80","86","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-11","79","85","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-12","70","77","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-13","70","78","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-14","74","83","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-15","69","75","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-16","66","74","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-17","66","75","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-18","74","80","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-19","73","74","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-20","73","82","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-21","73","85","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-22","73","83","62"
